# Dininta Annisa  Edoardo Federici
# "Team name" thumbfish   
# "ML-CUP20 v1"    
# 24/01/2021    
1,40.76812798116138,-32.03304029472414     
2,66.76037691002222,-32.42666162861514     
3,74.1429661654337,-27.320730109440202     
4,30.70444301650269,-15.183418179248495     
5,65.25814848549071,-33.30088565188758     
6,50.51944098472569,-39.90123243957407     
7,52.468475334709126,-39.26245329477481     
8,50.48741546270972,-39.8744586202477     
9,33.976337139891214,-21.226190036700466     
10,73.29458195863192,-28.402883605086043     
11,28.707113031774682,-10.005154628550468     
12,34.59071638783768,-20.448384579534107     
13,27.12722857421065,-6.342089338717483     
14,46.58883292412579,-39.96428354553076     
15,71.82385479207078,-29.484863699707837     
16,42.92934278753136,-35.80274705617135     
17,61.139169528298524,-35.53240942295884     
18,37.6511161369777,-27.201630793484895     
19,74.42304467136866,-27.172839267210016     
20,29.752617189470072,-12.028680562690083     
21,74.06145786689835,-27.409463519762138     
22,46.47683689351412,-39.769006767223395     
23,39.81951985917674,-29.53142095859655     
24,37.25810380986249,-27.046106944221     
25,73.7646603564715,-28.120641710621303     
26,57.379654779776615,-37.02760318152526     
27,70.44584835056486,-30.23403729470946     
28,28.807591807715074,-10.211494964512562     
29,72.99379029219344,-28.56712341444482     
30,31.077945657293746,-15.230937012362565     
31,56.72253267972912,-37.720882234347336     
32,55.460263327951,-38.1625310456935     
33,28.668386454335042,-9.475973993703407     
34,61.86487506385526,-35.10012315552221     
35,31.059311524074054,-15.74038948649474     
36,70.35921319890714,-30.29779088822823     
37,65.20392707297415,-33.189291222924645     
38,60.07249033024331,-36.036505925138144     
39,30.236114732787588,-14.419059822675251     
40,73.29851871117768,-28.61351204192613     
41,61.888616508825045,-34.8051322651858     
42,48.448931125655314,-40.12120843760764     
43,29.889830781754263,-12.191609909982487     
44,37.33543943272668,-25.820850007959066     
45,30.103596922666053,-13.82514557590848     
46,64.12520895980197,-33.94267540390265     
47,60.05513090372799,-36.05767768033266     
48,64.78135593547903,-33.440743556097324     
49,73.68050272464895,-28.1610613495829     
50,47.02610866933483,-40.04622681390528     
51,36.320722774743885,-25.64253066642885     
52,37.736893308145454,-27.75249620936686     
53,74.38369575199896,-27.232300850758897     
54,28.27704091245035,-9.702955135153195     
55,33.17590520014836,-20.207401428022035     
56,71.61559332352628,-29.127231924853017     
57,71.50207057888386,-29.095553382762827     
58,44.277374660525254,-36.16066673833239     
59,31.427040818803373,-15.805274717113049     
60,56.25757651100688,-37.90098866795268     
61,55.45365902643047,-37.97384263713079     
62,30.95136642241181,-14.584972237242622     
63,46.68281135277958,-39.829517818165925     
64,73.32550753684146,-28.59813156198746     
65,29.873731758382498,-12.755948899855118     
66,37.14999019213406,-26.10363781553274     
67,33.297048754152314,-20.144984588634163     
68,37.43258075853475,-26.95599394800563     
69,56.924327073515194,-37.677840565901924     
70,74.12494170264135,-27.794442643757343     
71,30.92137546123091,-15.472902179998302     
72,44.8258132242269,-38.201058180544     
73,29.22846613344493,-12.124789507595397     
74,65.53139851011512,-33.03963385998223     
75,46.940271862019856,-39.9563563443082     
76,65.30489729567883,-33.17266770618542     
77,47.93133449768401,-40.25459582005811     
78,27.008163722915953,-4.853816580941297     
79,35.605314059753354,-24.318745516884356     
80,36.877462740371676,-26.211230776517237     
81,45.776927382057316,-38.905814157213165     
82,40.48758188035363,-32.30419737008047     
83,47.018459660317966,-39.675846447392644     
84,64.63327029957843,-33.66316586874029     
85,51.27361374477896,-39.60774550087491     
86,44.34097721035373,-37.43621768642005     
87,43.52283018332651,-35.854402830061126     
88,38.793552440991235,-29.47718946033214     
89,47.83834272664685,-40.19266739701648     
90,46.8784598243855,-40.093601895282504     
91,27.47203942076188,-6.895560806195579     
92,49.259870564069956,-39.60730230146467     
93,27.858787841358357,-8.270467516372074     
94,27.460754298926116,-6.690921484439819     
95,30.995567155256726,-15.147164094767694     
96,39.429332106953865,-31.134391271921768     
97,73.53875432312059,-27.76394594669604     
98,74.32095612495637,-27.271517008427626     
99,57.75231483056523,-37.27785741001341     
100,31.481748590618675,-17.13411084088521     
101,74.06461298988337,-28.004564537414343     
102,50.949934956312376,-39.7521378822438     
103,48.39857344189415,-40.09325350469002     
104,42.21500752973883,-33.348002709087375     
105,32.15697589148511,-17.75429469092967     
106,28.87672687185109,-11.21230724454277     
107,32.657131596627465,-17.45271499186222     
108,73.72783785602833,-28.268477998535857     
109,41.772265795633004,-33.636956712310266     
110,41.358759517333574,-34.103008666481976     
111,47.276116061695014,-40.12629976549595     
112,50.41634448947146,-39.316183791508664     
113,46.42316399073706,-39.77400249728136     
114,57.30970440435003,-37.45842896632031     
115,38.81500115394571,-29.837625937265386     
116,63.90946252928536,-34.00943807031964     
117,37.37472249165549,-26.087821818091964     
118,63.20630979588774,-34.48285631518829     
119,40.99265330880082,-33.488363132160885     
120,55.65180722534852,-38.16272575454266     
121,32.66667705814538,-18.81385702612326     
122,47.75265065819556,-40.01930697772485     
